"page_id","phrase_id","source_lane","pageKind","relationship_id","source_kind","source_id","target_kind","target_id","relation_type","display_label","reason","sort_order","generated_relation_source_path","source_path","proposed_target_page_id","proposed_relation_type","proposed_display_label","proposed_reason","review_status","import_approval","approved_by","approved_at"
"viet-phrase-vpe-have-item-co-tem-thu-khong","vpe-have-item-co-tem-thu-khong","practice-expansion","phrase","relation:5012b004e8729e2f","phrase_page","viet-phrase-vpe-have-item-co-tem-thu-khong","phrase_page","viet-phrase-vpe-near-place-ban-huong-dan-gan-day-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-tem-thu-khong","vpe-have-item-co-tem-thu-khong","practice-expansion","phrase","relation:7a70852bdc582a01","phrase_page","viet-phrase-vpe-have-item-co-tem-thu-khong","phrase_page","viet-phrase-vpe-have-item-co-bang-keo-khong","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-tem-thu-khong","vpe-have-item-co-tem-thu-khong","practice-expansion","phrase","relation:ec618a9ad01d98b0","phrase_page","viet-phrase-vpe-have-item-co-tem-thu-khong","phrase_page","viet-phrase-vpe-have-item-co-anh-the-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-tem-thu-khong","vpe-have-item-co-tem-thu-khong","practice-expansion","phrase","relation:145f474cd49f28d6","phrase_page","viet-phrase-vpe-have-item-co-tem-thu-khong","phrase_page","viet-phrase-vpe-have-item-co-ao-mua-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-tem-thu-khong","vpe-have-item-co-tem-thu-khong","practice-expansion","phrase","relation:6c2b17c5c232f937","phrase_page","viet-phrase-vpe-have-item-co-tem-thu-khong","phrase_page","viet-phrase-vpe-have-item-co-ao-thun-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-tem-thu-khong","vpe-have-item-co-tem-thu-khong","practice-expansion","phrase","relation:45ab4f7a9a0788e4","phrase_page","viet-phrase-vpe-have-item-co-tem-thu-khong","phrase_page","viet-phrase-vpe-have-item-co-ba-lo-nho-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-006.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:580e33549d9437a6","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-have-item-co-ban-do-giay-khong","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:5f1a7a08429af3d7","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-have-item-co-mat-khau-wi-fi-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:6dec9db378ef085a","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-help-action-anh-chi-giup-toi-goi-so-nay-duoc-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:292269d24d7f10a1","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-have-item-co-goi-data-khong","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:b87489be33b1e8db","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-help-action-anh-chi-giup-toi-gui-vi-tri-cho-toi-duoc-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:c6d53ab395606175","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-have-item-co-wi-fi-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:75c37caf3eaa2782","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-help-action-anh-chi-giup-toi-ket-noi-wi-fi-duoc-khong","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:836a54bd81f26be6","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-have-item-co-hoa-don-khong","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:cd5e4f45ce7eacd8","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-have-item-co-anh-the-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:370cebbabd8f4de4","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-have-item-co-ao-mua-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:d9ca50d84548c589","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-have-item-co-ao-thun-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-the-sim-khong","vpe-have-item-co-the-sim-khong","practice-expansion","phrase","relation:9290aa313173981c","phrase_page","viet-phrase-vpe-have-item-co-the-sim-khong","phrase_page","viet-phrase-vpe-have-item-co-ba-lo-nho-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:341a7a7731b26c4b","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-have-item-co-ong-hut-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:72ff8fb05be038d9","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-have-item-co-ca-phe-den-khong","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:b8d8c5ac525a7231","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-buy-item-toi-muon-mua-ban-cho-hai-nguoi","see_also","When to use it","Authored When to use it row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:66c3c1a0533a7454","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-buy-item-toi-muon-mua-ban-ngoai-troi","see_also","When to use it","Authored When to use it row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:a0687074f8ef84b4","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-have-item-co-thuc-don-tieng-anh-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:a99200e56adeeb35","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-have-item-co-ca-phe-sua-da-khong","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:a40436e21d69de29","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-buy-item-toi-muon-mua-banh-mi-chay","see_also","When to use it","Authored When to use it row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:b156a918d62ca8d9","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-have-item-co-dua-khong","see_also","Practice the contrast","Authored Practice the contrast row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:f52900f37e47638b","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-have-item-co-anh-the-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:c36632d93e8721e6","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-have-item-co-ao-mua-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:ddff6aa66ed65cb5","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-have-item-co-ao-thun-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-have-item-co-thia-khong","vpe-have-item-co-thia-khong","practice-expansion","phrase","relation:eb97822eba512f0a","phrase_page","viet-phrase-vpe-have-item-co-thia-khong","phrase_page","viet-phrase-vpe-have-item-co-ba-lo-nho-khong","next_step_after","Explore next","Authored Explore next row links these phrase pages.","5","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
